DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
9.0;0902;3.0;2014.0;3.0;3.0;9.0;0902;57.0;59.0;9.0;4.0;320.0;320.0;1.0;2.0;81;NEOG
8.0;0801;9.0;2014.0;11.0;7.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;81;NEOG
1.0;0115;6.0;2014.0;8.0;5.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;81;NEOG
9.0;0914;9.0;2014.0;7.0;7.0;9.0;0914;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;81;NEOG
1.0;0115;9.0;2014.0;18.0;6.0;1.0;0115;999.0;38.0;9.0;4.0;320.0;320.0;9.0;2.0;81;NEOG
16.0;1601;8.0;2014.0;30.0;7.0;16.0;1601;23.0;21.0;4.0;4.0;320.0;320.0;3.0;2.0;83;NEOG
1.0;0103;9.0;2014.0;29.0;7.0;1.0;0103;23.0;24.0;4.0;4.0;320.0;320.0;3.0;3.0;83;NEOG
9.0;0920;6.0;2014.0;8.0;5.0;9.0;0920;26.0;25.0;4.0;4.0;320.0;320.0;9.0;9.0;83;NEOG
18.0;1804;4.0;2014.0;9.0;4.0;18.0;1804;31.0;26.0;4.0;4.0;320.0;320.0;3.0;2.0;83;NEOG
1.0;0115;6.0;2014.0;16.0;5.0;1.0;0106;36.0;34.0;4.0;4.0;320.0;320.0;2.0;3.0;83;NEOG
14.0;1401;8.0;2014.0;10.0;7.0;14.0;1401;41.0;36.0;1.0;1.0;320.0;320.0;2.0;2.0;83;NEOG
1.0;0101;6.0;2014.0;19.0;5.0;1.0;0116;53.0;50.0;1.0;4.0;320.0;320.0;2.0;9.0;83;NEOG
3.0;0310;6.0;2014.0;22.0;4.0;1.0;0113;51.0;53.0;4.0;4.0;320.0;320.0;1.0;2.0;83;NEOG
1.0;0101;8.0;2014.0;6.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
1.0;0101;8.0;2014.0;18.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
9.0;0920;7.0;2014.0;9.0;6.0;9.0;0920;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;83;NEOG
21.0;2101;3.0;2014.0;7.0;2.0;21.0;2106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
5.0;0501;7.0;2014.0;15.0;4.0;10.0;1020;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
10.0;1010;6.0;2014.0;27.0;5.0;10.0;1010;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
1.0;0101;6.0;2014.0;27.0;2.0;1.0;0102;31.0;27.0;4.0;4.0;320.0;320.0;3.0;1.0;91;NEOG
22.0;2211;5.0;2014.0;28.0;3.0;22.0;2211;31.0;30.0;4.0;4.0;320.0;320.0;2.0;1.0;91;NEOG
9.0;0901;7.0;2014.0;28.0;4.0;9.0;0901;55.0;57.0;4.0;4.0;320.0;320.0;2.0;9.0;91;NEOG
1.0;0101;4.0;2014.0;28.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;NEOG
16.0;1604;5.0;2014.0;12.0;3.0;16.0;1604;23.0;16.0;1.0;1.0;320.0;320.0;2.0;9.0;92;NEOG
6.0;0604;5.0;2014.0;11.0;2.0;6.0;0604;36.0;17.0;4.0;9.0;320.0;320.0;1.0;1.0;92;NEOG
7.0;0701;9.0;2014.0;1.0;8.0;7.0;0701;23.0;18.0;1.0;1.0;320.0;320.0;2.0;2.0;92;NEOG
9.0;0922;4.0;2014.0;7.0;1.0;9.0;0922;20.0;19.0;4.0;4.0;320.0;320.0;2.0;2.0;92;NEOG
10.0;1008;4.0;2014.0;19.0;3.0;10.0;1008;28.0;19.0;1.0;9.0;320.0;320.0;2.0;1.0;92;NEOG
14.0;1406;6.0;2014.0;8.0;4.0;14.0;1406;27.0;20.0;1.0;1.0;320.0;320.0;9.0;2.0;92;NEOG
9.0;0921;6.0;2014.0;30.0;4.0;9.0;0921;22.0;23.0;4.0;4.0;320.0;320.0;2.0;3.0;92;NEOG
21.0;2101;6.0;2014.0;21.0;4.0;21.0;2101;29.0;23.0;4.0;4.0;320.0;320.0;1.0;2.0;92;NEOG
6.0;0602;9.0;2014.0;25.0;2.0;6.0;0602;28.0;25.0;4.0;4.0;320.0;320.0;2.0;2.0;92;NEOG
11.0;1105;8.0;2014.0;7.0;8.0;10.0;1016;35.0;33.0;4.0;1.0;320.0;320.0;1.0;1.0;92;NEOG
20.0;2011;5.0;2014.0;27.0;3.0;20.0;2011;32.0;34.0;4.0;4.0;320.0;320.0;9.0;9.0;92;NEOG
22.0;2203;7.0;2014.0;2.0;7.0;22.0;2203;36.0;35.0;4.0;4.0;320.0;320.0;9.0;9.0;92;NEOG
20.0;2011;2.0;2014.0;11.0;2.0;20.0;2011;42.0;37.0;9.0;4.0;320.0;320.0;1.0;2.0;92;NEOG
5.0;0501;5.0;2014.0;9.0;1.0;5.0;0501;56.0;39.0;4.0;4.0;320.0;320.0;3.0;1.0;92;NEOG
22.0;2201;5.0;2014.0;17.0;1.0;22.0;2201;999.0;42.0;9.0;4.0;320.0;320.0;9.0;2.0;92;NEOG
1.0;0101;6.0;2014.0;18.0;3.0;12.0;1211;999.0;43.0;9.0;4.0;320.0;320.0;9.0;2.0;92;NEOG
20.0;2008;7.0;2014.0;26.0;3.0;20.0;2008;61.0;50.0;4.0;4.0;320.0;320.0;1.0;9.0;92;NEOG
22.0;2206;4.0;2014.0;2.0;4.0;22.0;2206;999.0;56.0;9.0;4.0;320.0;320.0;9.0;1.0;92;NEOG
18.0;1801;3.0;2014.0;31.0;1.0;18.0;1801;999.0;58.0;9.0;9.0;320.0;320.0;9.0;1.0;92;NEOG
9.0;0921;8.0;2014.0;24.0;6.0;9.0;0921;62.0;63.0;4.0;4.0;320.0;320.0;9.0;1.0;92;NEOG
15.0;1503;5.0;2014.0;10.0;2.0;15.0;1503;999.0;66.0;9.0;1.0;320.0;320.0;9.0;1.0;92;NEOG
22.0;2203;3.0;2014.0;13.0;2.0;22.0;2203;80.0;74.0;4.0;4.0;320.0;320.0;1.0;1.0;92;NEOG
21.0;2101;7.0;2014.0;16.0;1.0;21.0;2103;37.0;999.0;1.0;9.0;320.0;320.0;2.0;9.0;92;NEOG
4.0;0406;4.0;2014.0;10.0;3.0;4.0;0406;48.0;999.0;1.0;9.0;320.0;320.0;2.0;9.0;92;NEOG
12.0;1212;5.0;2014.0;2.0;4.0;12.0;1212;84.0;999.0;4.0;9.0;320.0;320.0;1.0;9.0;92;NEOG
1.0;0114;2.0;2014.0;14.0;1.0;10.0;1015;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
1.0;0101;4.0;2014.0;10.0;3.0;21.0;2103;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
1.0;0101;9.0;2014.0;10.0;6.0;12.0;1213;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
9.0;0920;7.0;2014.0;7.0;4.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
10.0;1017;8.0;2014.0;20.0;6.0;10.0;1017;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
11.0;1107;8.0;2014.0;17.0;2.0;11.0;1107;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
11.0;1101;9.0;2014.0;2.0;5.0;11.0;1107;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
12.0;1215;5.0;2014.0;6.0;1.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
12.0;1213;6.0;2014.0;29.0;4.0;12.0;1213;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
12.0;1213;6.0;2014.0;7.0;3.0;12.0;1213;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;92;NEOG
14.0;1402;5.0;2014.0;11.0;4.0;14.0;1402;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
16.0;1609;6.0;2014.0;4.0;4.0;16.0;1606;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
18.0;1805;8.0;2014.0;21.0;3.0;18.0;1805;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;92;NEOG
19.0;1905;5.0;2014.0;21.0;3.0;19.0;1905;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
19.0;1905;7.0;2014.0;20.0;5.0;19.0;1905;999.0;999.0;9.0;4.0;320.0;320.0;1.0;9.0;92;NEOG
19.0;1905;9.0;2014.0;10.0;7.0;19.0;1905;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
19.0;1905;9.0;2014.0;20.0;8.0;19.0;1905;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
20.0;2005;5.0;2014.0;1.0;4.0;20.0;2005;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
21.0;2101;2.0;2014.0;8.0;1.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
21.0;2101;3.0;2014.0;5.0;3.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
21.0;2101;5.0;2014.0;20.0;1.0;21.0;2103;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
21.0;2101;7.0;2014.0;14.0;2.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
21.0;2101;9.0;2014.0;7.0;8.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
22.0;2201;2.0;2014.0;6.0;1.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
22.0;2210;2.0;2014.0;30.0;1.0;22.0;2210;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
22.0;2217;6.0;2014.0;3.0;4.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
22.0;2211;7.0;2014.0;25.0;4.0;22.0;2211;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
20.0;2002;5.0;2014.0;10.0;2.0;20.0;2002;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
11.0;1101;8.0;2014.0;25.0;2.0;11.0;1101;28.0;21.0;4.0;9.0;320.0;320.0;2.0;1.0;92;NEOG
5.0;0501;9.0;2014.0;15.0;7.0;5.0;0501;49.0;43.0;4.0;4.0;320.0;320.0;2.0;1.0;93;NEOG
1.0;0101;7.0;2014.0;7.0;4.0;1.0;0101;23.0;20.0;4.0;4.0;320.0;320.0;2.0;3.0;93;NEOG
1.0;0115;3.0;2014.0;6.0;2.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
21.0;2106;2.0;2014.0;31.0;1.0;21.0;2106;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
13.0;1301;4.0;2014.0;2.0;1.0;13.0;1301;22.0;17.0;4.0;9.0;320.0;320.0;3.0;9.0;NEOG;NEOG
5.0;0511;4.0;2014.0;11.0;3.0;5.0;0511;28.0;17.0;4.0;9.0;320.0;320.0;4.0;1.0;NEOG;NEOG
1.0;0115;9.0;2014.0;13.0;6.0;1.0;0115;19.0;18.0;4.0;4.0;320.0;320.0;3.0;3.0;NEOG;NEOG
19.0;1907;6.0;2014.0;8.0;1.0;19.0;1907;21.0;18.0;4.0;4.0;320.0;320.0;3.0;2.0;NEOG;NEOG
1.0;0101;9.0;2014.0;16.0;7.0;1.0;0109;20.0;19.0;1.0;1.0;320.0;320.0;3.0;2.0;NEOG;NEOG
9.0;0920;8.0;2014.0;22.0;7.0;9.0;0921;21.0;19.0;4.0;4.0;320.0;320.0;4.0;3.0;NEOG;NEOG
11.0;1101;8.0;2014.0;9.0;6.0;11.0;1103;22.0;19.0;4.0;4.0;320.0;320.0;4.0;3.0;NEOG;NEOG
1.0;0101;9.0;2014.0;27.0;6.0;1.0;0101;24.0;19.0;4.0;4.0;320.0;320.0;2.0;3.0;NEOG;NEOG
6.0;0611;2.0;2014.0;23.0;1.0;6.0;0611;23.0;20.0;4.0;4.0;320.0;320.0;3.0;4.0;NEOG;NEOG
1.0;0115;5.0;2014.0;26.0;3.0;1.0;0115;23.0;21.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;8.0;2014.0;22.0;5.0;1.0;0101;25.0;21.0;9.0;4.0;320.0;320.0;1.0;3.0;NEOG;NEOG
6.0;0603;9.0;2014.0;27.0;8.0;6.0;0603;29.0;21.0;9.0;4.0;320.0;320.0;1.0;3.0;NEOG;NEOG
16.0;1610;5.0;2014.0;3.0;3.0;16.0;1609;32.0;21.0;1.0;1.0;320.0;320.0;2.0;2.0;NEOG;NEOG
4.0;0416;8.0;2014.0;26.0;5.0;4.0;0416;23.0;22.0;9.0;9.0;320.0;320.0;3.0;3.0;NEOG;NEOG
11.0;1108;3.0;2014.0;20.0;1.0;11.0;1108;25.0;22.0;9.0;9.0;320.0;320.0;4.0;2.0;NEOG;NEOG
9.0;0902;9.0;2014.0;15.0;5.0;9.0;0902;26.0;22.0;4.0;4.0;320.0;320.0;9.0;3.0;NEOG;NEOG
3.0;0301;8.0;2014.0;11.0;6.0;1.0;0101;27.0;24.0;9.0;4.0;320.0;320.0;1.0;2.0;NEOG;NEOG
9.0;0901;8.0;2014.0;5.0;5.0;9.0;0901;30.0;25.0;4.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;6.0;2014.0;16.0;1.0;1.0;0101;33.0;25.0;4.0;4.0;320.0;320.0;4.0;2.0;NEOG;NEOG
6.0;0606;7.0;2014.0;28.0;3.0;6.0;0606;33.0;25.0;4.0;4.0;320.0;320.0;3.0;2.0;NEOG;NEOG
22.0;2206;9.0;2014.0;2.0;6.0;22.0;2206;23.0;27.0;4.0;4.0;320.0;320.0;2.0;2.0;NEOG;NEOG
9.0;0921;3.0;2014.0;23.0;1.0;9.0;0921;29.0;27.0;9.0;4.0;320.0;320.0;1.0;3.0;NEOG;NEOG
5.0;0501;6.0;2014.0;20.0;5.0;5.0;0501;34.0;28.0;4.0;4.0;320.0;320.0;2.0;2.0;NEOG;NEOG
21.0;2101;5.0;2014.0;15.0;4.0;21.0;2101;41.0;28.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;8.0;2014.0;6.0;6.0;1.0;0108;21.0;29.0;4.0;1.0;320.0;320.0;2.0;2.0;NEOG;NEOG
1.0;0101;3.0;2014.0;27.0;1.0;1.0;0101;24.0;29.0;4.0;4.0;320.0;320.0;3.0;4.0;NEOG;NEOG
11.0;1101;3.0;2014.0;23.0;1.0;12.0;1222;30.0;29.0;9.0;9.0;320.0;320.0;4.0;2.0;NEOG;NEOG
20.0;2011;5.0;2014.0;23.0;4.0;20.0;2011;29.0;30.0;4.0;9.0;320.0;320.0;1.0;2.0;NEOG;NEOG
19.0;1901;8.0;2014.0;3.0;7.0;19.0;1901;39.0;31.0;4.0;4.0;320.0;320.0;3.0;3.0;NEOG;NEOG
11.0;1107;6.0;2014.0;19.0;5.0;11.0;1107;34.0;32.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;NEOG
19.0;1901;8.0;2014.0;14.0;5.0;19.0;1901;35.0;33.0;9.0;4.0;320.0;320.0;1.0;2.0;NEOG;NEOG
1.0;0101;5.0;2014.0;20.0;3.0;1.0;0108;999.0;33.0;9.0;4.0;320.0;320.0;9.0;4.0;NEOG;NEOG
5.0;0511;9.0;2014.0;25.0;6.0;1.0;0101;999.0;33.0;9.0;4.0;320.0;320.0;9.0;2.0;NEOG;NEOG
1.0;0101;6.0;2014.0;3.0;2.0;1.0;0101;33.0;34.0;4.0;9.0;320.0;320.0;2.0;1.0;NEOG;NEOG
22.0;2201;9.0;2014.0;16.0;6.0;22.0;2201;33.0;34.0;4.0;4.0;320.0;320.0;2.0;2.0;NEOG;NEOG
22.0;2217;6.0;2014.0;5.0;6.0;1.0;0101;999.0;34.0;9.0;4.0;320.0;320.0;9.0;4.0;NEOG;NEOG
19.0;1904;8.0;2014.0;16.0;6.0;20.0;2011;38.0;35.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0115;7.0;2014.0;2.0;6.0;1.0;0101;41.0;35.0;4.0;4.0;320.0;320.0;3.0;3.0;NEOG;NEOG
1.0;0101;6.0;2014.0;21.0;3.0;1.0;0108;35.0;37.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;5.0;2014.0;14.0;2.0;1.0;0101;37.0;37.0;9.0;4.0;320.0;320.0;1.0;2.0;NEOG;NEOG
1.0;0101;6.0;2014.0;15.0;4.0;1.0;0101;999.0;37.0;4.0;4.0;320.0;320.0;9.0;3.0;NEOG;NEOG
1.0;0101;8.0;2014.0;30.0;5.0;1.0;0101;37.0;41.0;9.0;4.0;320.0;320.0;1.0;4.0;NEOG;NEOG
2.0;0202;5.0;2014.0;31.0;3.0;20.0;2008;50.0;43.0;9.0;4.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0114;9.0;2014.0;13.0;2.0;1.0;0101;999.0;44.0;9.0;4.0;320.0;320.0;9.0;2.0;NEOG;NEOG
13.0;1327;5.0;2014.0;25.0;2.0;13.0;1327;999.0;45.0;9.0;1.0;320.0;320.0;9.0;2.0;NEOG;NEOG
9.0;0901;3.0;2014.0;6.0;2.0;9.0;0901;43.0;49.0;4.0;1.0;320.0;320.0;9.0;9.0;NEOG;NEOG
12.0;1212;9.0;2014.0;8.0;7.0;12.0;1212;999.0;56.0;9.0;4.0;320.0;320.0;9.0;2.0;NEOG;NEOG
1.0;0101;4.0;2014.0;25.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0115;4.0;2014.0;7.0;3.0;1.0;0115;39.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
5.0;0506;6.0;2014.0;17.0;3.0;1.0;0101;53.0;999.0;4.0;9.0;320.0;320.0;5.0;9.0;NEOG;NEOG
19.0;1901;5.0;2014.0;17.0;3.0;19.0;1901;59.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;NEOG
1.0;0101;3.0;2014.0;17.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0115;3.0;2014.0;10.0;1.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0115;3.0;2014.0;16.0;1.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2014.0;22.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2014.0;5.0;2.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;4.0;2014.0;11.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;5.0;2014.0;14.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;5.0;2014.0;8.0;4.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;6.0;2014.0;7.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;6.0;2014.0;22.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0108;6.0;2014.0;24.0;4.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0115;6.0;2014.0;18.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;7.0;2014.0;21.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;7.0;2014.0;3.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;7.0;2014.0;4.0;4.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0113;7.0;2014.0;8.0;4.0;1.0;0113;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;9.0;2014.0;30.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
3.0;0316;6.0;2014.0;27.0;5.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
4.0;0401;4.0;2014.0;20.0;1.0;4.0;0416;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
5.0;0501;7.0;2014.0;7.0;5.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
5.0;0509;8.0;2014.0;8.0;7.0;5.0;0509;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
9.0;0920;7.0;2014.0;29.0;4.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
9.0;0920;7.0;2014.0;8.0;3.0;9.0;0920;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;NEOG
9.0;0901;9.0;2014.0;21.0;5.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
9.0;0914;9.0;2014.0;24.0;7.0;9.0;0914;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
10.0;1003;5.0;2014.0;18.0;3.0;10.0;1003;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
10.0;1002;7.0;2014.0;18.0;6.0;10.0;1002;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
11.0;1101;7.0;2014.0;20.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
16.0;1601;5.0;2014.0;2.0;4.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;NEOG;NEOG
21.0;2101;6.0;2014.0;8.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
21.0;2101;9.0;2014.0;18.0;7.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
22.0;2207;8.0;2014.0;3.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;9.0;2014.0;7.0;5.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
10.0;1001;6.0;2014.0;22.0;5.0;10.0;1002;27.0;999.0;4.0;4.0;320.0;320.0;2.0;2.0;NEOG;NEOG
1.0;0117;9.0;2014.0;20.0;5.0;1.0;0101;999.0;49.0;9.0;9.0;320.0;720.0;9.0;1.0;NEOG;NEOG
1.0;0114;8.0;2014.0;20.0;8.0;1.0;0114;19.0;20.0;4.0;4.0;320.0;320.0;4.0;4.0;NEOG;NEOG
1.0;0114;7.0;2014.0;5.0;6.0;1.0;0114;29.0;23.0;4.0;4.0;320.0;320.0;2.0;2.0;NEOG;NEOG
1.0;0108;5.0;2014.0;27.0;3.0;1.0;0108;31.0;30.0;9.0;4.0;320.0;320.0;1.0;3.0;NEOG;NEOG
1.0;0101;5.0;2014.0;27.0;2.0;1.0;0101;35.0;32.0;4.0;9.0;320.0;320.0;5.0;9.0;NEOG;NEOG
1.0;0101;8.0;2014.0;7.0;5.0;1.0;0101;39.0;36.0;4.0;4.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;9.0;2014.0;2.0;7.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
20.0;2001;5.0;2014.0;14.0;3.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
9.0;0909;5.0;2014.0;9.0;1.0;9.0;0909;999.0;22.0;9.0;1.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
9.0;0903;6.0;2014.0;12.0;3.0;9.0;0903;999.0;26.0;9.0;1.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
9.0;0921;8.0;2014.0;6.0;6.0;9.0;0921;27.0;27.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
9.0;0917;7.0;2014.0;26.0;5.0;9.0;0917;999.0;27.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
20.0;2006;2.0;2014.0;10.0;1.0;20.0;2006;36.0;28.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
22.0;2217;2.0;2014.0;13.0;2.0;22.0;2217;999.0;28.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
18.0;1804;6.0;2014.0;19.0;3.0;18.0;1804;31.0;29.0;9.0;9.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
22.0;2204;5.0;2014.0;21.0;3.0;22.0;2204;33.0;29.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
5.0;0501;6.0;2014.0;27.0;1.0;5.0;0501;999.0;29.0;9.0;4.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
15.0;1501;2.0;2014.0;8.0;1.0;15.0;1501;28.0;30.0;9.0;1.0;320.0;320.0;1.0;3.0;IGNORADO;NEOG
4.0;0401;9.0;2014.0;12.0;3.0;4.0;0401;999.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
20.0;2011;7.0;2014.0;10.0;3.0;20.0;2011;999.0;30.0;4.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
20.0;2006;5.0;2014.0;13.0;3.0;20.0;2006;30.0;31.0;9.0;1.0;320.0;320.0;1.0;2.0;IGNORADO;NEOG
6.0;0601;6.0;2014.0;22.0;5.0;6.0;0601;999.0;32.0;9.0;4.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
22.0;2214;6.0;2014.0;23.0;4.0;22.0;2214;999.0;32.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;NEOG
19.0;1901;5.0;2014.0;17.0;3.0;19.0;1901;999.0;33.0;9.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
9.0;0917;8.0;2014.0;14.0;7.0;9.0;0917;999.0;34.0;4.0;4.0;320.0;320.0;9.0;2.0;IGNORADO;NEOG
1.0;0117;9.0;2014.0;23.0;6.0;19.0;1901;34.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;IGNORADO;NEOG
