DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0101;2.0;2022.0;18.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;2.0;2022.0;26.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;3.0;2022.0;8.0;2.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
15.0;1501;3.0;2022.0;8.0;2.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;6.0;2022.0;4.0;4.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;8.0;2022.0;22.0;4.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;6.0;2022.0;29.0;4.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
6.0;0604;6.0;2022.0;30.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;6.0;2022.0;31.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;7.0;2022.0;10.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;8.0;2022.0;14.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;8.0;2022.0;29.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
19.0;1901;10.0;2022.0;29.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
3.0;0308;7.0;2022.0;11.0;7.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;8.0;2022.0;22.0;7.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;10.0;2022.0;8.0;8.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
20.0;2007;9.0;2022.0;24.0;8.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;9.0;2022.0;25.0;8.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
3.0;0301;11.0;2022.0;6.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;12.0;2022.0;11.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;11.0;2022.0;24.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0108;1.0;2023.0;21.0;11.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;1.0;2023.0;5.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;2.0;2023.0;5.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;1.0;2023.0;15.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0108;7.0;2022.0;3.0;6.0;2022.0;1.0;0108;36.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
13.0;1301;2.0;2023.0;11.0;2.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;9999.0;320.0;1.0;1.0;97;97
1.0;0114;4.0;2022.0;11.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;720.0;9.0;1.0;97;97
1.0;0115;5.0;2022.0;9.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;97;97
1.0;0101;7.0;2022.0;15.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;97;97
1.0;0101;1.0;2023.0;20.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;97;97
1.0;0101;12.0;2022.0;15.0;12.0;2022.0;1.0;0108;43.0;42.0;9.0;9.0;320.0;320.0;4.0;2.0;97;97
1.0;0101;8.0;2022.0;29.0;7.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;3.0;3.0;97;97
1.0;0101;1.0;2023.0;29.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;3.0;3.0;97;97
1.0;0101;9.0;2022.0;24.0;8.0;2022.0;1.0;0108;25.0;25.0;5.0;4.0;320.0;320.0;4.0;3.0;97;97
1.0;0101;3.0;2022.0;1.0;3.0;2022.0;1.0;0108;31.0;28.0;4.0;4.0;320.0;320.0;4.0;3.0;97;97
1.0;0101;5.0;2022.0;7.0;3.0;2022.0;1.0;0108;33.0;34.0;4.0;4.0;320.0;320.0;2.0;4.0;97;97
1.0;0108;2.0;2022.0;25.0;1.0;2022.0;1.0;0108;29.0;26.0;4.0;4.0;320.0;320.0;3.0;4.0;97;97
1.0;0101;11.0;2022.0;18.0;10.0;2022.0;1.0;0108;30.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;97;97
1.0;0101;5.0;2022.0;23.0;3.0;2022.0;1.0;0108;29.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0108;8.0;2022.0;14.0;7.0;2022.0;1.0;0108;26.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0103;1.0;2023.0;12.0;9.0;2022.0;1.0;0108;33.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0106;3.0;2022.0;25.0;2.0;2022.0;1.0;0108;36.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;7.0;2022.0;16.0;3.0;2022.0;1.0;0108;35.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;6.0;2022.0;19.0;5.0;2022.0;1.0;0108;36.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;5.0;2022.0;31.0;1.0;2022.0;1.0;0108;35.0;34.0;9.0;9.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;3.0;2023.0;30.0;11.0;2022.0;1.0;0108;36.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;2.0;2023.0;21.0;11.0;2022.0;1.0;0108;40.0;37.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0108;9.0;2022.0;27.0;6.0;2022.0;1.0;0108;49.0;35.0;9.0;4.0;320.0;320.0;5.0;4.0;97;97
1.0;0101;10.0;2022.0;29.0;8.0;2022.0;1.0;0108;54.0;38.0;4.0;1.0;320.0;320.0;5.0;4.0;97;97
1.0;0101;6.0;2022.0;13.0;6.0;2022.0;1.0;0108;45.0;41.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0108;1.0;2023.0;7.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;5.0;97;97
1.0;0101;2.0;2023.0;14.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;97;97
1.0;0101;11.0;2022.0;17.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;97;97
1.0;0101;1.0;2023.0;13.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;3.0;2022.0;20.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;2.0;2022.0;31.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;3.0;2022.0;15.0;2.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;4.0;2022.0;3.0;3.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;4.0;2022.0;8.0;3.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
20.0;2001;5.0;2022.0;17.0;3.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0115;6.0;2022.0;4.0;4.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
3.0;0308;2.0;2023.0;7.0;4.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
5.0;0502;5.0;2022.0;25.0;4.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0108;5.0;2022.0;4.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
14.0;1412;7.0;2022.0;11.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;9.0;2022.0;24.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;6.0;2022.0;31.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;7.0;2022.0;8.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;8.0;2022.0;28.0;6.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0116;9.0;2022.0;2.0;9.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;12.0;2022.0;9.0;9.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;10.0;2022.0;14.0;9.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;11.0;2022.0;20.0;9.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0108;12.0;2022.0;3.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;2.0;2023.0;12.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;10.0;2022.0;21.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
9.0;0909;4.0;2023.0;27.0;10.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;1.0;2023.0;8.0;11.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;6.0;2023.0;23.0;11.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;2.0;2023.0;7.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0115;1.0;2023.0;9.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;2.0;2023.0;28.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;9999.0;9999.0;9.0;9.0;97;97
1.0;0101;8.0;2022.0;7.0;7.0;2022.0;1.0;0108;32.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
5.0;0505;3.0;2022.0;26.0;1.0;2022.0;1.0;0108;40.0;43.0;4.0;4.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;1.0;2023.0;7.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0103;8.0;2022.0;9.0;4.0;2022.0;1.0;0108;32.0;34.0;4.0;9.0;320.0;320.0;4.0;9.0;97;97
1.0;0101;9.0;2022.0;8.0;8.0;2022.0;1.0;0108;32.0;32.0;4.0;9.0;320.0;320.0;5.0;9.0;97;97
14.0;1401;11.0;2022.0;6.0;7.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
20.0;2007;7.0;2022.0;13.0;7.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;8.0;2022.0;23.0;2.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;12.0;2022.0;24.0;10.0;2022.0;1.0;0108;55.0;50.0;9.0;4.0;320.0;320.0;4.0;3.0;97;97
1.0;0101;6.0;2022.0;20.0;5.0;2022.0;1.0;0108;27.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;2.0;2022.0;27.0;1.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;99
1.0;0101;6.0;2022.0;31.0;3.0;2022.0;2.0;0208;39.0;37.0;4.0;4.0;320.0;320.0;2.0;3.0;97;81
2.0;0201;12.0;2022.0;29.0;11.0;2022.0;2.0;0208;34.0;33.0;4.0;4.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;8.0;2022.0;5.0;8.0;2022.0;2.0;0208;49.0;45.0;4.0;4.0;320.0;320.0;9.0;9.0;97;97
1.0;0115;3.0;2022.0;1.0;3.0;2022.0;3.0;0308;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;11.0;2022.0;3.0;11.0;2022.0;3.0;0308;23.0;22.0;9.0;4.0;320.0;320.0;3.0;3.0;97;97
6.0;0601;7.0;2022.0;26.0;5.0;2022.0;3.0;0308;27.0;25.0;4.0;5.0;320.0;320.0;3.0;3.0;97;97
1.0;0106;3.0;2022.0;18.0;2.0;2022.0;3.0;0308;32.0;40.0;4.0;5.0;320.0;32.0;4.0;3.0;97;97
3.0;0308;4.0;2022.0;28.0;3.0;2022.0;3.0;0308;34.0;33.0;9.0;4.0;840.0;320.0;1.0;4.0;97;97
7.0;0719;1.0;2023.0;26.0;10.0;2022.0;3.0;0308;30.0;28.0;4.0;5.0;320.0;840.0;3.0;4.0;97;97
3.0;0308;4.0;2022.0;18.0;3.0;2022.0;3.0;0308;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;6.0;2022.0;6.0;6.0;2022.0;3.0;0308;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;11.0;2022.0;14.0;10.0;2022.0;6.0;0608;39.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;97;26
6.0;0601;9.0;2022.0;11.0;8.0;2022.0;6.0;0608;29.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;97;41
6.0;0601;5.0;2022.0;7.0;4.0;2022.0;6.0;0608;28.0;28.0;4.0;4.0;320.0;320.0;5.0;4.0;97;41
6.0;0611;9.0;2022.0;28.0;7.0;2022.0;6.0;0608;28.0;28.0;4.0;4.0;320.0;320.0;3.0;5.0;97;44
6.0;0601;1.0;2023.0;15.0;12.0;2022.0;6.0;0608;28.0;26.0;4.0;4.0;320.0;320.0;5.0;5.0;97;52
6.0;0601;9.0;2022.0;18.0;8.0;2022.0;6.0;0608;42.0;37.0;4.0;4.0;320.0;320.0;6.0;2.0;97;97
6.0;0601;10.0;2022.0;22.0;9.0;2022.0;6.0;0608;38.0;29.0;4.0;4.0;320.0;320.0;2.0;2.0;97;97
6.0;0608;8.0;2022.0;8.0;8.0;2022.0;6.0;0608;27.0;20.0;4.0;9.0;320.0;320.0;3.0;1.0;97;97
6.0;0601;7.0;2022.0;31.0;3.0;2022.0;6.0;0608;28.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
6.0;0601;5.0;2022.0;8.0;4.0;2022.0;6.0;0608;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
6.0;0601;7.0;2022.0;21.0;1.0;2022.0;6.0;0608;53.0;33.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
6.0;0601;3.0;2022.0;4.0;1.0;2022.0;6.0;0608;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
6.0;0608;12.0;2022.0;7.0;12.0;2022.0;6.0;0608;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;99
10.0;1001;10.0;2022.0;13.0;10.0;2022.0;10.0;1008;37.0;42.0;1.0;4.0;320.0;320.0;3.0;4.0;97;97
9.0;0916;6.0;2022.0;22.0;6.0;2022.0;10.0;1008;31.0;27.0;9.0;1.0;320.0;320.0;5.0;4.0;97;97
10.0;1012;9.0;2022.0;8.0;9.0;2022.0;10.0;1008;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
10.0;1008;12.0;2022.0;22.0;11.0;2022.0;10.0;1008;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
11.0;1101;2.0;2022.0;20.0;1.0;2022.0;11.0;1108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;23
11.0;1101;5.0;2022.0;5.0;5.0;2022.0;11.0;1108;25.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;97;51
3.0;0308;2.0;2023.0;8.0;11.0;2022.0;11.0;1108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
11.0;1108;10.0;2022.0;11.0;10.0;2022.0;11.0;1108;25.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;7.0;2022.0;3.0;6.0;2022.0;11.0;1108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;99
13.0;1308;5.0;2022.0;25.0;3.0;2022.0;13.0;1308;30.0;23.0;5.0;1.0;320.0;320.0;3.0;2.0;97;97
14.0;1408;11.0;2022.0;5.0;7.0;2022.0;14.0;1408;26.0;24.0;1.0;1.0;320.0;320.0;4.0;3.0;97;97
15.0;1501;10.0;2022.0;5.0;5.0;2022.0;15.0;1508;28.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;97;23
16.0;1601;7.0;2022.0;6.0;3.0;2022.0;16.0;1608;49.0;44.0;4.0;1.0;320.0;320.0;3.0;4.0;97;97
17.0;1704;11.0;2022.0;13.0;10.0;2022.0;17.0;1708;30.0;24.0;4.0;4.0;320.0;320.0;2.0;2.0;97;97
17.0;1712;3.0;2022.0;28.0;1.0;2022.0;17.0;1708;36.0;45.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0111;6.0;2022.0;8.0;6.0;2022.0;17.0;1708;999.0;999.0;4.0;4.0;320.0;320.0;2.0;9.0;97;99
20.0;2001;6.0;2023.0;5.0;9.0;2022.0;20.0;2008;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;41
17.0;1708;10.0;2022.0;8.0;8.0;2022.0;20.0;2008;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;11.0;2022.0;19.0;10.0;2022.0;22.0;2208;45.0;47.0;4.0;4.0;320.0;320.0;3.0;4.0;97;52
3.0;0305;8.0;2022.0;5.0;8.0;2022.0;1.0;0109;31.0;31.0;9.0;9.0;320.0;320.0;4.0;9.0;97;35
1.0;0101;8.0;2022.0;18.0;7.0;2022.0;1.0;0109;30.0;26.0;4.0;4.0;320.0;320.0;4.0;3.0;97;81
1.0;0111;5.0;2022.0;13.0;5.0;2022.0;1.0;0109;32.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;97;97
1.0;0111;9.0;2022.0;25.0;7.0;2022.0;1.0;0109;25.0;23.0;4.0;5.0;320.0;320.0;4.0;4.0;97;97
1.0;0111;10.0;2022.0;5.0;10.0;2022.0;1.0;0109;27.0;24.0;1.0;1.0;320.0;320.0;4.0;4.0;97;97
1.0;0109;3.0;2023.0;4.0;8.0;2022.0;1.0;0109;33.0;32.0;1.0;1.0;320.0;320.0;9.0;4.0;97;97
1.0;0115;9.0;2022.0;31.0;8.0;2022.0;1.0;0109;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;97;99
1.0;0109;9.0;2022.0;25.0;7.0;2022.0;1.0;0109;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;97;99
1.0;0109;9.0;2022.0;5.0;8.0;2022.0;1.0;0109;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;99
6.0;0614;8.0;2022.0;29.0;7.0;2022.0;3.0;0309;42.0;41.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0108;11.0;2022.0;9.0;11.0;2022.0;3.0;0309;36.0;26.0;4.0;4.0;320.0;320.0;5.0;4.0;97;97
5.0;0509;6.0;2022.0;17.0;6.0;2022.0;5.0;0509;30.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;97;23
5.0;0509;9.0;2022.0;18.0;2.0;2022.0;5.0;0509;25.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;97;41
5.0;0509;11.0;2022.0;18.0;11.0;2022.0;5.0;0509;39.0;31.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
5.0;0512;11.0;2022.0;4.0;3.0;2022.0;5.0;0509;34.0;30.0;4.0;4.0;320.0;320.0;3.0;2.0;97;97
5.0;0509;3.0;2022.0;18.0;3.0;2022.0;5.0;0509;25.0;30.0;4.0;4.0;320.0;320.0;4.0;3.0;97;97
5.0;0501;3.0;2022.0;18.0;3.0;2022.0;5.0;0509;26.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
5.0;0509;7.0;2022.0;20.0;5.0;2022.0;5.0;0509;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
5.0;0509;7.0;2022.0;16.0;5.0;2022.0;5.0;0509;35.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;97;97
1.0;0101;5.0;2022.0;27.0;4.0;2022.0;5.0;0509;26.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
5.0;0509;12.0;2022.0;12.0;12.0;2022.0;5.0;0509;32.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0101;9.0;2022.0;30.0;8.0;2022.0;6.0;0609;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;41
9.0;0901;9.0;2022.0;12.0;9.0;2022.0;9.0;0909;53.0;47.0;4.0;9.0;320.0;320.0;5.0;5.0;97;23
9.0;0909;3.0;2022.0;9.0;3.0;2022.0;9.0;0909;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
9.0;0924;9.0;2022.0;8.0;9.0;2022.0;9.0;0909;30.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
9.0;0911;1.0;2022.0;10.0;1.0;2022.0;9.0;0909;33.0;34.0;1.0;1.0;320.0;320.0;4.0;5.0;97;97
9.0;0924;8.0;2022.0;13.0;5.0;2022.0;9.0;0909;37.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;97;99
10.0;1008;8.0;2022.0;8.0;2.0;2022.0;10.0;1009;32.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;97;23
10.0;1009;1.0;2023.0;28.0;10.0;2022.0;10.0;1009;35.0;32.0;1.0;4.0;320.0;320.0;9.0;3.0;97;97
11.0;1109;8.0;2022.0;14.0;7.0;2022.0;11.0;1109;29.0;24.0;4.0;4.0;320.0;320.0;3.0;2.0;97;97
12.0;1201;7.0;2022.0;29.0;6.0;2022.0;12.0;1209;30.0;30.0;1.0;4.0;320.0;320.0;4.0;3.0;97;97
13.0;1309;9.0;2022.0;25.0;8.0;2022.0;13.0;1309;33.0;32.0;4.0;1.0;320.0;320.0;3.0;3.0;97;97
1.0;0101;1.0;2023.0;8.0;7.0;2022.0;16.0;1609;30.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;97;23
16.0;1609;6.0;2022.0;20.0;5.0;2022.0;16.0;1609;24.0;25.0;1.0;4.0;320.0;320.0;3.0;4.0;97;97
1.0;0101;8.0;2022.0;29.0;6.0;2022.0;16.0;1609;30.0;26.0;4.0;4.0;320.0;320.0;4.0;2.0;97;97
16.0;1601;10.0;2022.0;26.0;8.0;2022.0;16.0;1609;28.0;30.0;4.0;4.0;320.0;320.0;4.0;5.0;97;97
16.0;1612;9.0;2022.0;28.0;3.0;2022.0;16.0;1609;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
17.0;1712;4.0;2022.0;15.0;3.0;2022.0;17.0;1709;27.0;25.0;4.0;4.0;320.0;320.0;3.0;4.0;97;43
17.0;1712;2.0;2023.0;17.0;8.0;2022.0;17.0;1709;30.0;30.0;1.0;1.0;320.0;320.0;3.0;3.0;97;97
17.0;1712;3.0;2022.0;24.0;1.0;2022.0;17.0;1709;25.0;22.0;4.0;4.0;320.0;320.0;4.0;3.0;97;97
18.0;1801;7.0;2022.0;31.0;5.0;2022.0;19.0;1909;27.0;24.0;4.0;4.0;320.0;320.0;4.0;2.0;97;97
22.0;2209;8.0;2022.0;22.0;6.0;2022.0;22.0;2209;40.0;31.0;4.0;4.0;320.0;320.0;3.0;4.0;97;54
1.0;0110;5.0;2023.0;26.0;10.0;2022.0;1.0;0110;39.0;37.0;9.0;4.0;320.0;320.0;3.0;4.0;97;23
3.0;0301;9.0;2022.0;30.0;8.0;2022.0;1.0;0110;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;97;97
1.0;0101;1.0;2023.0;19.0;12.0;2022.0;1.0;0110;54.0;44.0;4.0;4.0;320.0;320.0;1.0;1.0;97;97
10.0;1001;11.0;2022.0;5.0;9.0;2022.0;1.0;0110;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;97;97
1.0;0111;4.0;2022.0;1.0;4.0;2022.0;1.0;0110;35.0;27.0;9.0;4.0;320.0;320.0;1.0;3.0;97;97
1.0;0101;6.0;2022.0;23.0;5.0;2022.0;1.0;0110;34.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0111;6.0;2022.0;10.0;6.0;2022.0;1.0;0110;999.0;999.0;1.0;1.0;320.0;320.0;9.0;9.0;97;97
1.0;0110;11.0;2022.0;3.0;10.0;2022.0;1.0;0110;44.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97;97
1.0;0101;2.0;2022.0;13.0;1.0;2022.0;1.0;0110;27.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;97;97
1.0;0110;4.0;2022.0;18.0;3.0;2022.0;1.0;0110;37.0;27.0;1.0;4.0;320.0;320.0;5.0;4.0;97;97
1.0;0101;9.0;2022.0;5.0;9.0;2022.0;3.0;0310;46.0;47.0;4.0;9.0;320.0;320.0;5.0;5.0;97;97
4.0;0401;4.0;2022.0;8.0;3.0;2022.0;4.0;0410;38.0;39.0;1.0;4.0;320.0;320.0;3.0;3.0;97;97
16.0;1601;10.0;2022.0;29.0;8.0;2022.0;4.0;0410;39.0;34.0;1.0;4.0;320.0;320.0;5.0;4.0;97;97
